0.000000, 0.000000
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
0.008451, -0.014098
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
-0.011652, -0.000053
0.045069, 0.000460
0.045069, 0.000460
0.045069, 0.000460
0.045069, 0.000460
0.045069, 0.000460
0.045069, 0.000460
0.045069, 0.000460
0.045069, 0.000460
0.045069, 0.000460
0.024904, 0.014414
0.004676, 0.028277
-0.015615, 0.042048
-0.016896, 0.098757
-0.018177, 0.155465
-0.039938, 0.225850
-0.041475, 0.282553
-0.101251, 0.394421
-0.103556, 0.479474
-0.127300, 0.606459
-0.129990, 0.691501
-0.134472, 0.833239
-0.150214, 0.946190
-0.206445, 1.128296
-0.154901, 1.244187
-0.241627, 1.453023
-0.247261, 1.566329
-0.278283, 1.777716
-0.326548, 1.916931
-0.339092, 2.115066
-0.369263, 2.269411
-0.406083, 2.508495
-0.418368, 2.678220
-0.434749, 2.904521
-0.468425, 3.086870
-0.466421, 3.328764
-0.478707, 3.498489
-0.497135, 3.753078
-0.509420, 3.922803
-0.504341, 4.136394
-0.494584, 4.293358
-0.452311, 4.523381
-0.482482, 4.677726
-0.495921, 4.875802
-0.524805, 5.001717
-0.519725, 5.215308
-0.548610, 5.341223
-0.584397, 5.551855
-0.595273, 5.693245
-0.610501, 5.891191
-0.621377, 6.032582
-0.617262, 6.246193
-0.648826, 6.400259
-0.664053, 6.598206
-0.716504, 6.807593
-0.724694, 6.920744
-0.698212, 7.121528
-0.708964, 7.291357
-0.721508, 7.489491
-0.730468, 7.631016
-0.743012, 7.829151
-0.730819, 7.957759
-0.722846, 8.171262
-0.750022, 8.297557
-0.742049, 8.511059
-0.767624, 8.609037
-0.793642, 8.706900
-0.762019, 8.850811
-0.757677, 8.922073
-0.711787, 8.967278
-0.735762, 9.036940
-0.756595, 9.049875
-0.758387, 9.078180
-0.739282, 9.093554
-0.816733, 9.103033
-0.816733, 9.103033
-0.816733, 9.103033
-0.816733, 9.103033
-0.816733, 9.103033
-0.816733, 9.103033
-0.760123, 9.106617
-0.760123, 9.106617
-0.760123, 9.106617
-0.769327, 9.120262
-0.741014, 9.121926
-0.797640, 9.118598
-0.799304, 9.146911
-0.799304, 9.146911
-0.820137, 9.159846
-0.820137, 9.159846
-0.781857, 9.190507
-0.781857, 9.190507
-0.762614, 9.205708
-0.734287, 9.207116
-0.686645, 9.223574
-0.714978, 9.222293
-0.744591, 9.249345
-0.689206, 9.280238
-0.717539, 9.278957
-0.766525, 9.290830
-0.671168, 9.323529
-0.727844, 9.321224
-0.651715, 9.338340
-0.708401, 9.336291
-0.709426, 9.364635
-0.709426, 9.364635
-0.681083, 9.365659
-0.681083, 9.365659
-0.862753, 9.358271
-1.070057, 9.363565
-1.183410, 9.358955
-1.410115, 9.349735
-1.580144, 9.342820
-1.806850, 9.333600
-1.920202, 9.328990
-2.167483, 9.332568
-2.224148, 9.330008
-2.394144, 9.322325
-2.507475, 9.317204
-2.754769, 9.319665
-2.868075, 9.314032
-3.038035, 9.305581
-3.151341, 9.299948
-3.321301, 9.291497
-3.434608, 9.285864
-3.604567, 9.277413
-3.717874, 9.271780
-3.887833, 9.263330
-4.001140, 9.257696
-4.172508, 9.277573
-4.285814, 9.271939
-4.455774, 9.263489
-4.549781, 9.273225
-4.776443, 9.262981
-4.889773, 9.257860
-5.088102, 9.248898
-5.258099, 9.241215
-5.428095, 9.233532
-5.541426, 9.228411
-5.739755, 9.219448
-5.768087, 9.218167
-5.739755, 9.219448
-5.739755, 9.219448
-5.817070, 9.229976
-5.817070, 9.229976
-5.769429, 9.246433
-5.741096, 9.247714
-5.769429, 9.246433
-5.769429, 9.246433
-5.797761, 9.245152
-5.778382, 9.260179
-5.797761, 9.245152
-5.797761, 9.245152
-5.721711, 9.262611
-5.778387, 9.260306
-5.769432, 9.246497
-5.797764, 9.245216
-5.818421, 9.258433
-5.818421, 9.258433
-5.818421, 9.258433
-5.790094, 9.259842
-5.839134, 9.271493
-5.810814, 9.273029
-5.810814, 9.273029
-5.810814, 9.273029
-5.810814, 9.273029
-5.810814, 9.273029
-5.859905, 9.284458
-5.831593, 9.286122
-5.859905, 9.284458
-5.859905, 9.284458
-5.858241, 9.256145
-5.839067, 9.271433
-5.839067, 9.271433
-5.810747, 9.272969
-5.829921, 9.257682
-5.839063, 9.271369
-5.839063, 9.271369
-5.782423, 9.274442
-5.839063, 9.271369
-5.831522, 9.285998
-5.803209, 9.287663
-5.859834, 9.284334
-5.859834, 9.284334
-5.850631, 9.270689
-5.878936, 9.268897
-5.829793, 9.257689
-5.971357, 9.249369
-6.084608, 9.242712
-6.254485, 9.232727
-6.311110, 9.229399
-6.537612, 9.216085
-6.679176, 9.207765
-6.858216, 9.211850
-6.950793, 9.192838
-7.007446, 9.190021
-7.043449, 9.174115
-7.241778, 9.165153
-7.402739, 9.143317
-7.553405, 9.150364
-7.723401, 9.142681
-7.893397, 9.134998
-8.006728, 9.129877
-8.214032, 9.135172
-8.327385, 9.130562
-8.497414, 9.123647
-8.554090, 9.121342
-8.724118, 9.114427
-8.780794, 9.112122
-8.874709, 9.122706
-8.855195, 9.137556
-8.968585, 9.133970
-8.968585, 9.133970
-9.073135, 9.116239
-9.101479, 9.115214
-9.186508, 9.112141
-9.214851, 9.111116
-9.271538, 9.109068
-9.319325, 9.093041
-9.368258, 9.105135
-9.368258, 9.105135
-9.424923, 9.102574
-9.424923, 9.102574
-9.462214, 9.115168
-9.462214, 9.115168
-9.566601, 9.096493
-9.594934, 9.095212
-9.651599, 9.092651
-9.687674, 9.076909
-9.801026, 9.072299
-9.857702, 9.069994
-9.971055, 9.065384
-10.027731, 9.063079
-10.141084, 9.058469
-10.197760, 9.056164
-10.234994, 9.068925
-10.215480, 9.083775
-10.215480, 9.083775
-10.254442, 9.053986
-10.234995, 9.068924
-10.215481, 9.083774
-10.187134, 9.084670
-10.158787, 9.085567
-10.158787, 9.085567
-10.130440, 9.086463
-10.081676, 9.073709
-10.041034, 9.046257
-10.020805, 9.032394
-9.980537, 9.004395
-9.892253, 8.961655
-9.804555, 8.917721
-9.745810, 8.873436
-9.650306, 8.841166
-9.554435, 8.764733
-9.469466, 8.715730
-9.348179, 8.633262
-9.218692, 8.561494
-9.037423, 8.436156
-8.832253, 8.300371
-8.736849, 8.223799
-8.566357, 8.084155
-8.459109, 7.984106
-8.254085, 7.808266
-8.111316, 7.673731
-7.890538, 7.444252
-7.731511, 7.289258
-7.553823, 7.055886
-7.409189, 6.858562
-7.240820, 6.589156
-7.123031, 6.402893
-6.985642, 6.111563
-7.048072, 5.948281
-7.153189, 5.676136
-7.251547, 5.519993
-7.350112, 5.277801
-7.414748, 5.115379
-7.554198, 4.883972
-7.605618, 4.728962
-7.762153, 4.544535
-7.836640, 4.406027
-7.985622, 4.198762
-8.084944, 4.060585
-8.232864, 3.870044
-8.332809, 3.732317
-8.466069, 3.548681
-8.599329, 3.365045
-8.650855, 3.227003
-8.800459, 3.090497
-8.844590, 2.929293
-8.956222, 2.747126
-9.024499, 2.656526
-9.151122, 2.521057
-9.218989, 2.430150
-9.328084, 2.316875
-9.395540, 2.225662
-9.496725, 2.088844
-9.547318, 2.020434
-9.631638, 1.906419
-9.714198, 1.861429
-9.789933, 1.723599
-9.847872, 1.678094
-9.931159, 1.563321
-9.981132, 1.494458
-10.047761, 1.402640
-10.097733, 1.333776
-10.164363, 1.241958
-10.181021, 1.219004
-10.247650, 1.127186
-10.282391, 1.064814
-10.348605, 0.972696
-10.398266, 0.903607
-10.414820, 0.880578
-10.456720, 0.788392
-10.497848, 0.765618
-10.523142, 0.696424
-10.523142, 0.696424
-10.556457, 0.650515
-10.565354, 0.604352
-10.589874, 0.604681
-10.574357, 0.558155
-10.614024, 0.552216
-10.606423, 0.528901
-10.606423, 0.528901
-10.606423, 0.528901
-10.576239, 0.488534
-10.576239, 0.488534
-10.576239, 0.488534
-10.553589, 0.471465
-10.508289, 0.437326
-10.500899, 0.413943
-10.455754, 0.379600
-10.410609, 0.345257
-10.365464, 0.310914
-10.313113, 0.253054
-10.292553, 0.219491
-10.240202, 0.161630
-10.174575, 0.093623
-10.176474, 0.077274
-10.094082, -0.021039
-10.071588, -0.038312
-9.997042, -0.113733
-9.989969, -0.137213
-9.945293, -0.172165
-9.900618, -0.207116
-9.842274, -0.289325
-9.753557, -0.360032
-9.709199, -0.395386
-9.591750, -0.507594
-9.503354, -0.578701
-9.348660, -0.703138
-9.260264, -0.774246
-9.083472, -0.916460
-8.995076, -0.987567
-8.862482, -1.094227
-8.736402, -1.177014
-8.558969, -1.318428
-8.357375, -1.461678
-8.193558, -1.555974
-8.015489, -1.696585
-7.797584, -1.832515
-7.648463, -1.931685
-7.603787, -1.966637
-7.640455, -1.902333
-7.662950, -1.885060
-7.670234, -1.861644
-7.685119, -1.814912
-7.622699, -1.826119
-7.630300, -1.802804
-7.638006, -1.779524
-7.674942, -1.699944
-7.651987, -1.716601
-7.659904, -1.693391
-7.618776, -1.670617
-7.611683, -1.640787
-7.595234, -1.617683
-7.649642, -1.561751
-7.633296, -1.538573
-7.618311, -1.531765
-7.502053, -1.612965
-7.324081, -1.719403
-7.005464, -1.921528
-6.769825, -2.050046
-6.490805, -2.244927
-6.312833, -2.351364
-6.017577, -2.537408
-5.807000, -2.681672
-5.619821, -2.809908
-5.432642, -2.938143
-5.128476, -3.146525
-4.972983, -3.235374
-4.691348, -3.426457
-4.503592, -3.553846
-4.253678, -3.705474
-4.065348, -3.832013
-3.806395, -4.006005
-3.618065, -4.132545
-3.429735, -4.259084
-3.453276, -4.243266
-3.476818, -4.227448
-3.438413, -4.236068
-3.510219, -4.205532
-3.447248, -4.213058
-3.470932, -4.197453
-3.494615, -4.181849
-3.494615, -4.181849
-3.494615, -4.181849
-3.447248, -4.213058
-3.503641, -4.159128
-3.512700, -4.136340
-3.512700, -4.136340
-3.521862, -4.113593
-3.531126, -4.090888
-3.507165, -4.106062
-3.507165, -4.106062
-3.540527, -4.068279
-3.501869, -4.075680
-3.550064, -4.045767
-3.550064, -4.045767
-3.525967, -4.060724
-3.525967, -4.060724
-3.550064, -4.045767
-3.550064, -4.045767
-3.525967, -4.060724
-3.525967, -4.060724
-3.550064, -4.045767
-3.501869, -4.075680
-3.525967, -4.060723
-3.550064, -4.045766
-3.525967, -4.060723
-3.550064, -4.045766
-3.501869, -4.075680
-3.525967, -4.060723
-3.501869, -4.075680
-3.525967, -4.060723
-3.492434, -4.098354
-3.507063, -4.105898
-3.483102, -4.121072
-3.512460, -4.135961
-3.537558, -4.153575
-3.567448, -4.184979
-3.568013, -4.201428
-3.622322, -4.234177
-3.580004, -4.294911
-3.643695, -4.304543
-3.635561, -4.360147
-3.665451, -4.391551
-3.704626, -4.400162
-3.654902, -4.532967
-3.631540, -4.564644
-3.581217, -4.697223
-3.597191, -4.754158
-3.512368, -4.907762
-3.527979, -4.948209
-3.501087, -5.065494
-3.531218, -5.113553
-3.488980, -5.190451
-3.480596, -5.246018
-3.486697, -5.309143
-3.477733, -5.348238
-3.483834, -5.411362
-3.474870, -5.450457
-3.514362, -5.475963
-3.529318, -5.500061
-3.544275, -5.524158
-3.510743, -5.561790
-3.510743, -5.561790
-3.510743, -5.561790
-3.510743, -5.561790
-3.510743, -5.561790
-3.510743, -5.561790
-3.501376, -5.584453
-3.501376, -5.584453
-3.525862, -5.585785
-3.525862, -5.585785
-3.525862, -5.585785
-3.525862, -5.585785
-3.525862, -5.585785
-3.501833, -5.600851
-3.501833, -5.600851
-3.453774, -5.630981
-3.453774, -5.630981
-3.478254, -5.632424
-3.478254, -5.632424
-3.453774, -5.630981
-3.453774, -5.630981
-3.453774, -5.630981
-3.478254, -5.632424
-3.454157, -5.647381
-3.430060, -5.662338
-3.430060, -5.662338
-3.381866, -5.692251
-3.381866, -5.692251
-3.381866, -5.692251
-3.357768, -5.707208
-3.343209, -5.699533
-3.294879, -5.729228
-3.294879, -5.729228
-3.270715, -5.744076
-3.222111, -5.757425
-3.246584, -5.758978
-3.246584, -5.758978
-3.246584, -5.758978
-3.246584, -5.758978
-3.270749, -5.744131
-3.270749, -5.744131
-3.270749, -5.744131
-3.294913, -5.729283
-3.294913, -5.729283
-3.294913, -5.729283
-3.294913, -5.729283
-3.319077, -5.714435
-3.319077, -5.714435
-3.319077, -5.714435
-3.309506, -5.737013
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.300037, -5.759634
-3.324067, -5.744568
-3.324067, -5.744568
-3.290704, -5.782351
-3.300071, -5.759688
-3.300071, -5.759688
-3.290704, -5.782351
-3.290704, -5.782351
-3.290704, -5.782351
-3.290704, -5.782351
-3.290704, -5.782351
-3.314666, -5.767177
-3.314666, -5.767177
-3.314666, -5.767177
-3.314666, -5.767177
-3.314666, -5.767177
-3.314666, -5.767177
-3.290704, -5.782351
-3.290704, -5.782351
-3.266743, -5.797525
-3.266743, -5.797525
-3.266743, -5.797525
-3.266743, -5.797525
-3.266743, -5.797525
-3.266743, -5.797525
-3.266743, -5.797525
-3.290704, -5.782351
-3.290704, -5.782351
-3.290704, -5.782351
-3.290704, -5.782351
-3.266212, -5.781129
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.242320, -5.796411
-3.266212, -5.781129
-3.266212, -5.781129
-3.266212, -5.781129
-3.266212, -5.781129
-3.266212, -5.781129
-3.266212, -5.781129
-3.241715, -5.780018
-3.241715, -5.780018
-3.241715, -5.780018
-3.241715, -5.780018
-3.241715, -5.780018
-3.241715, -5.780018
-3.241715, -5.780018
-3.241715, -5.780018
-3.241715, -5.780018
-3.241715, -5.780018
-3.241715, -5.780018
